name,|V|,SelfOpp,Opp,IsUndAT,UndGrph,s,GvAb,|T_v:G_v|,|A_v:G_v|,Solv,Rad,AtNo,AtTy,|AltCyc|,AltExp,AltPer,AltSeq,IsGWD
ATD[60;5],60,yes,ATD[60;5],yes,GHAT[60;2],1,Ab,2,2,solv,5,5,tight,12,1,12,[5],no
ATD[60;6],60,yes,ATD[60;6],yes,GHAT[60;3],1,Ab,2,2,solv,30,60,---,2,1,2,[30],no
ATD[60;7],60,yes,ATD[60;7],yes,GHAT[60;3],1,Ab,2,2,solv,6,6,tight,10,1,10,[6],no
ATD[60;8],60,yes,ATD[60;8],yes,GHAT[60;3],1,Ab,2,2,solv,5,5,tight,12,1,12,[5],no
ATD[60;9],60,yes,ATD[60;9],yes,GHAT[60;4],1,Ab,2,2,solv,10,10,tight,6,1,6,[10],no
ATD[60;10],60,yes,ATD[60;10],yes,GHAT[60;4],1,Ab,2,2,solv,3,3,tight,20,1,20,[3],no
ATD[60;11],60,yes,ATD[60;11],yes,GHAT[60;4],1,Ab,2,2,solv,30,60,---,2,1,2,[30],no
ATD[60;12],60,yes,ATD[60;12],yes,GHAT[60;5],1,Ab,2,2,solv,6,6,tight,10,1,10,[6],no
ATD[60;13],60,yes,ATD[60;13],yes,GHAT[60;5],1,Ab,2,2,solv,15,15,tight,4,1,4,[15],no
ATD[60;14],60,yes,ATD[60;14],yes,GHAT[60;5],1,Ab,2,2,solv,10,10,tight,6,1,6,[10],no
ATD[60;15],60,yes,ATD[60;15],yes,GHAT[60;6],1,Ab,2,2,n-solv,5,2,antipodal,12,2,2,[5;30],no
ATD[60;16],60,yes,ATD[60;16],yes,GHAT[60;7],2,Ab,2,2,n-solv,3,2,antipodal,20,2,2,[3;30],no
ATD[60;17],60,yes,ATD[60;17],yes,GHAT[60;8],1,Ab,2,2,n-solv,3,1,loose,20,3,1,[3;12;60],no
ATD[60;18],60,yes,ATD[60;18],yes,GHAT[60;8],1,Ab,2,2,n-solv,2,1,loose,30,3,1,[2;6;60],no
ATD[60;19],60,yes,ATD[60;19],yes,GHAT[60;9],1,Ab,2,4,n-solv,5,2,antipodal,12,2,1,[5;60],no
ATD[60;20],60,yes,ATD[60;20],yes,GHAT[60;10],1,Ab,2,2,n-solv,3,2,antipodal,20,2,1,[3;60],no
ATD[60;21],60,yes,ATD[60;21],yes,GHAT[60;10],1,Ab,2,2,n-solv,5,2,antipodal,12,2,1,[5;60],no
ATD[60;22],60,yes,ATD[60;22],yes,GHAT[60;11],1,Ab,2,2,n-solv,5,2,antipodal,12,2,2,[5;30],no
ATD[60;23],60,yes,ATD[60;23],yes,GWG(15;2),1,Ab,2,2^13,solv,15,10,---,4,2,1,[15;60],no
ATD[60;24],60,yes,ATD[60;24],yes,GWG(30;1),1,Ab,2,2^29,solv,15,15,tight,4,1,4,[15],no
ATD[60;25],60,yes,ATD[60;25],yes,GWG(30;1),1,Ab,2,2^29,solv,30,60,---,2,1,2,[30],no
ATD[60;26],60,yes,ATD[60;26],yes,GWG(15;2),13,Ab,2,2,solv,2,1,loose,30,2,15,[2;4],yes
ATD[60;27],60,yes,ATD[60;27],yes,GWG(30;1),29,Ab,2,2,solv,2,2,tight,30,1,30,[2],yes
ATD[62;1],62,yes,ATD[62;1],yes,GWG(31;1),30,Ab,2,2,solv,2,2,tight,31,1,31,[2],yes
ATD[63;1],63,no,ATD[63;2],no,HAT[63;1],1,Ab,0,1,solv,7,7,tight,9,1,9,[7],no
ATD[63;2],63,no,ATD[63;1],no,HAT[63;1],1,Ab,0,1,solv,7,7,tight,9,1,9,[7],no
ATD[63;3],63,no,ATD[63;4],no,HAT[63;2],1,Ab,0,1,solv,21,21,tight,3,1,3,[21],no
ATD[63;4],63,no,ATD[63;3],no,HAT[63;2],1,Ab,0,1,solv,21,21,tight,3,1,3,[21],no
ATD[63;5],63,yes,ATD[63;5],yes,GHAT[63;1],1,Ab,2,2,solv,9,9,tight,7,1,7,[9],no
ATD[63;6],63,yes,ATD[63;6],yes,GHAT[63;1],1,Ab,2,2,solv,7,7,tight,9,1,9,[7],no
ATD[63;7],63,yes,ATD[63;7],yes,GHAT[63;2],1,Ab,2,2,solv,3,3,tight,21,1,21,[3],no
ATD[63;8],63,yes,ATD[63;8],yes,GHAT[63;2],1,Ab,2,2,solv,21,21,tight,3,1,3,[21],no
ATD[64;1],64,yes,ATD[64;1],yes,GHAT[64;1],1,Ab,2,2,solv,8,8,tight,8,1,8,[8],no
ATD[64;2],64,yes,ATD[64;2],yes,GHAT[64;1],1,Ab,2,2,solv,4,4,tight,16,1,16,[4],no
ATD[64;3],64,yes,ATD[64;3],yes,GHAT[64;1],1,Ab,2,2,solv,8,4,---,8,2,4,[8;16],no
ATD[64;4],64,yes,ATD[64;4],yes,GHAT[64;2],1,Ab,2,2,solv,16,16,tight,4,1,4,[16],no
ATD[64;5],64,yes,ATD[64;5],yes,GHAT[64;2],1,Ab,2,2,solv,4,4,tight,16,1,16,[4],no
ATD[64;6],64,yes,ATD[64;6],yes,GHAT[64;2],1,Ab,2,2,solv,16,16,tight,4,1,4,[16],no
ATD[64;7],64,yes,ATD[64;7],yes,GHAT[64;3],1,Ab,2,4,solv,2,1,loose,32,3,4,[2;8;16],no
ATD[64;8],64,yes,ATD[64;8],yes,GHAT[64;3],1,Ab,2,4,solv,8,8,tight,8,1,8,[8],no
ATD[64;9],64,yes,ATD[64;9],yes,GHAT[64;3],2,Ab,2,2,solv,4,1,loose,16,2,4,[4;16],no
ATD[64;10],64,yes,ATD[64;10],yes,GHAT[64;4],1,Ab,2,12,solv,4,2,antipodal,16,3,4,[4;8;16],no
ATD[64;11],64,yes,ATD[64;11],yes,GHAT[64;4],2,Ab,2,6,solv,4,2,antipodal,16,2,8,[4;8],no
ATD[64;12],64,yes,ATD[64;12],yes,GHAT[64;5],1,Ab,2,2,solv,4,2,antipodal,16,2,8,[4;8],no
ATD[64;13],64,yes,ATD[64;13],yes,GHAT[64;5],1,Ab,2,2,solv,8,8,tight,8,1,8,[8],no
ATD[64;14],64,yes,ATD[64;14],yes,GHAT[64;5],1,Ab,2,2,solv,8,4,---,8,2,4,[8;16],no
ATD[64;15],64,yes,ATD[64;15],yes,GHAT[64;6],1,Ab,2,4,solv,8,8,tight,8,1,8,[8],no
ATD[64;16],64,yes,ATD[64;16],yes,GHAT[64;6],1,Ab,2,4,solv,4,2,antipodal,16,3,4,[4;8;16],no
ATD[64;17],64,yes,ATD[64;17],yes,GHAT[64;6],2,Ab,2,2,solv,4,1,loose,16,2,4,[4;16],no
ATD[64;18],64,yes,ATD[64;18],yes,GHAT[64;7],1,Ab,2,4,solv,8,4,---,8,2,4,[8;16],no
ATD[64;19],64,yes,ATD[64;19],yes,GHAT[64;7],1,Ab,2,4,solv,8,4,---,8,2,4,[8;16],no
ATD[64;20],64,yes,ATD[64;20],yes,GHAT[64;7],2,Ab,2,2,solv,4,2,antipodal,16,2,8,[4;8],no
ATD[64;21],64,yes,ATD[64;21],yes,GHAT[64;8],1,Ab,2,2,solv,4,1,loose,16,2,4,[4;16],no
ATD[64;22],64,yes,ATD[64;22],yes,GHAT[64;9],1,Ab,2,2,solv,4,1,loose,16,2,4,[4;16],no
ATD[64;23],64,yes,ATD[64;23],yes,GHAT[64;9],1,Ab,2,2,solv,2,1,loose,32,3,4,[2;8;16],no
ATD[64;24],64,yes,ATD[64;24],yes,GHAT[64;9],1,Ab,2,2,solv,4,2,antipodal,16,3,4,[4;8;16],no
ATD[64;25],64,yes,ATD[64;25],yes,GWG(32;1),1,Ab,2,2^31,solv,16,16,tight,4,1,4,[16],no
ATD[64;26],64,yes,ATD[64;26],yes,GWG(16;2),1,Ab,2,2^14,solv,8,4,---,8,2,4,[8;16],no
ATD[64;27],64,yes,ATD[64;27],yes,GWG(16;2),1,Ab,2,2^14,solv,16,16,tight,4,1,4,[16],no
ATD[64;28],64,yes,ATD[64;28],yes,GWG(8;3),1,Ab,2,32,solv,4,2,antipodal,16,3,4,[4;8;16],no
ATD[64;29],64,yes,ATD[64;29],yes,GWG(8;3),1,Ab,2,32,solv,8,4,---,8,2,4,[8;16],no
ATD[64;30],64,yes,ATD[64;30],yes,GWG(32;1),1,Ab,2,2^31,solv,32,64,---,2,1,2,[32],no
ATD[64;31],64,yes,ATD[64;31],yes,GWG(8;3),5,Ab,2,2,solv,2,1,loose,32,3,8,[2;4;8],yes
ATD[64;32],64,yes,ATD[64;32],yes,GWG(16;2),14,Ab,2,2,solv,2,1,loose,32,2,16,[2;4],yes
ATD[64;33],64,yes,ATD[64;33],yes,GWG(32;1),31,Ab,2,2,solv,2,2,tight,32,1,32,[2],yes
ATD[65;1],65,yes,ATD[65;1],yes,GHAT[65;1],1,Ab,2,2,solv,5,5,tight,13,1,13,[5],no
ATD[65;2],65,yes,ATD[65;2],yes,GHAT[65;1],1,Ab,2,2,solv,13,13,tight,5,1,5,[13],no
ATD[66;1],66,yes,ATD[66;1],yes,GHAT[66;1],1,Ab,2,2,solv,3,3,tight,22,1,22,[3],no
ATD[66;2],66,yes,ATD[66;2],yes,GHAT[66;1],1,Ab,2,2,solv,11,11,tight,6,1,6,[11],no
ATD[66;3],66,yes,ATD[66;3],yes,GHAT[66;1],1,Ab,2,2,solv,33,66,---,2,1,2,[33],no
ATD[66;4],66,yes,ATD[66;4],yes,GWG(33;1),32,Ab,2,2,solv,2,2,tight,33,1,33,[2],yes
ATD[68;1],68,no,ATD[68;2],no,HAT[68;1],1,Ab,0,1,solv,17,17,tight,4,1,4,[17],no
ATD[68;2],68,no,ATD[68;1],no,HAT[68;1],1,Ab,0,1,solv,17,17,tight,4,1,4,[17],no
ATD[68;3],68,yes,ATD[68;3],yes,GHAT[68;1],1,Ab,2,2,solv,17,17,tight,4,1,4,[17],no
ATD[68;4],68,yes,ATD[68;4],yes,GWG(34;1),1,Ab,2,2^33,solv,17,17,tight,4,1,4,[17],no
ATD[68;5],68,yes,ATD[68;5],yes,GWG(34;1),1,Ab,2,2^33,solv,34,68,---,2,1,2,[34],no
ATD[68;6],68,yes,ATD[68;6],yes,GWG(17;2),15,Ab,2,2,solv,2,1,loose,34,2,17,[2;4],yes
ATD[68;7],68,yes,ATD[68;7],yes,GWG(34;1),33,Ab,2,2,solv,2,2,tight,34,1,34,[2],yes
ATD[69;1],69,yes,ATD[69;1],yes,GHAT[69;1],1,Ab,2,2,solv,23,23,tight,3,1,3,[23],no
ATD[69;2],69,yes,ATD[69;2],yes,GHAT[69;1],1,Ab,2,2,solv,3,3,tight,23,1,23,[3],no
ATD[70;1],70,yes,ATD[70;1],yes,GHAT[70;1],1,Ab,2,2,solv,5,5,tight,14,1,14,[5],no
ATD[70;2],70,yes,ATD[70;2],yes,GHAT[70;1],1,Ab,2,2,solv,7,7,tight,10,1,10,[7],no
ATD[70;3],70,yes,ATD[70;3],yes,GHAT[70;1],1,Ab,2,2,solv,35,70,---,2,1,2,[35],no
ATD[70;4],70,yes,ATD[70;4],yes,GHAT[70;2],1,Ab,2,2,solv,5,5,tight,14,1,14,[5],no
ATD[70;5],70,yes,ATD[70;5],yes,GWG(35;1),34,Ab,2,2,solv,2,2,tight,35,1,35,[2],yes
ATD[72;1],72,no,ATD[72;2],no,HAT[72;1],1,Ab,0,1,solv,4,1,loose,18,2,2,[4;36],no
ATD[72;2],72,no,ATD[72;1],no,HAT[72;1],1,Ab,0,1,solv,4,1,loose,18,2,2,[4;36],no
ATD[72;3],72,yes,ATD[72;3],yes,GHAT[72;1],1,Ab,2,2,solv,3,1,loose,24,2,8,[3;9],no
ATD[72;4],72,yes,ATD[72;4],yes,GHAT[72;2],1,Ab,2,4,solv,4,2,antipodal,18,3,2,[4;12;36],no
ATD[72;5],72,yes,ATD[72;5],yes,GHAT[72;2],1,Ab,2,4,solv,12,12,tight,6,1,6,[12],no
ATD[72;6],72,yes,ATD[72;6],yes,GHAT[72;2],2,Ab,2,2,solv,3,1,loose,24,2,8,[3;9],no
ATD[72;7],72,yes,ATD[72;7],yes,GHAT[72;3],1,Ab,2,4,solv,6,6,tight,12,1,12,[6],no
ATD[72;8],72,yes,ATD[72;8],yes,GHAT[72;3],1,Ab,2,4,solv,2,1,loose,36,3,4,[2;6;18],no
ATD[72;9],72,yes,ATD[72;9],yes,GHAT[72;3],2,Ab,2,2,solv,6,2,antipodal,12,2,4,[6;18],no
ATD[72;10],72,yes,ATD[72;10],yes,GHAT[72;4],1,Ab,2,4,solv,4,2,antipodal,18,3,2,[4;12;36],no
ATD[72;11],72,yes,ATD[72;11],yes,GHAT[72;4],1,Ab,2,4,solv,12,12,tight,6,1,6,[12],no
ATD[72;12],72,yes,ATD[72;12],yes,GHAT[72;4],2,Ab,2,2,solv,6,2,antipodal,12,2,4,[6;18],no
ATD[72;13],72,yes,ATD[72;13],yes,GHAT[72;5],1,Ab,2,2,solv,3,1,loose,24,2,6,[3;12],no
ATD[72;14],72,yes,ATD[72;14],yes,GHAT[72;5],1,Ab,2,2,solv,6,3,---,12,2,6,[6;12],no
ATD[72;15],72,yes,ATD[72;15],yes,GHAT[72;5],1,Ab,2,2,solv,3,2,antipodal,24,2,2,[3;36],no
ATD[72;16],72,yes,ATD[72;16],yes,GHAT[72;6],1,Ab,2,2,solv,12,8,---,6,2,2,[12;36],no
ATD[72;17],72,yes,ATD[72;17],yes,GHAT[72;6],1,Ab,2,2,solv,3,3,tight,24,1,24,[3],no
ATD[72;18],72,yes,ATD[72;18],yes,GHAT[72;6],1,Ab,2,2,solv,12,12,tight,6,1,6,[12],no
ATD[72;19],72,yes,ATD[72;19],yes,GHAT[72;7],1,Ab,2,2,solv,36,72,---,2,1,2,[36],no
ATD[72;20],72,yes,ATD[72;20],yes,GHAT[72;7],1,Ab,2,2,solv,9,9,tight,8,1,8,[9],no
ATD[72;21],72,yes,ATD[72;21],yes,GHAT[72;7],1,Ab,2,2,solv,4,4,tight,18,1,18,[4],no
ATD[72;22],72,yes,ATD[72;22],yes,GHAT[72;8],1,Ab,2,2,solv,12,8,---,6,2,2,[12;36],no
ATD[72;23],72,yes,ATD[72;23],yes,GHAT[72;8],1,Ab,2,2,solv,12,12,tight,6,1,6,[12],no
ATD[72;24],72,yes,ATD[72;24],yes,GHAT[72;8],1,Ab,2,2,solv,6,6,tight,12,1,12,[6],no
ATD[72;25],72,yes,ATD[72;25],yes,GHAT[72;9],1,Ab,2,2,solv,4,4,tight,18,1,18,[4],no
ATD[72;26],72,yes,ATD[72;26],yes,GHAT[72;9],1,Ab,2,2,solv,18,18,tight,4,1,4,[18],no
ATD[72;27],72,yes,ATD[72;27],yes,GHAT[72;9],1,Ab,2,2,solv,36,72,---,2,1,2,[36],no
ATD[72;28],72,yes,ATD[72;28],yes,GHAT[72;10],1,Ab,2,2,solv,18,12,---,4,2,1,[18;72],no
ATD[72;29],72,yes,ATD[72;29],yes,GHAT[72;10],1,Ab,2,2,solv,4,2,antipodal,18,2,9,[4;8],no
ATD[72;30],72,yes,ATD[72;30],yes,GHAT[72;11],1,Ab,2,2,solv,4,2,antipodal,18,2,9,[4;8],no
ATD[72;31],72,yes,ATD[72;31],yes,GHAT[72;11],1,Ab,2,2,solv,18,12,---,4,2,1,[18;72],no
ATD[72;32],72,yes,ATD[72;32],yes,GHAT[72;12],1,Ab,2,2,solv,12,6,---,6,2,3,[12;24],no
ATD[72;33],72,yes,ATD[72;33],yes,GHAT[72;12],1,Ab,2,2,solv,6,2,antipodal,12,2,3,[6;24],no
ATD[72;34],72,yes,ATD[72;34],yes,GHAT[72;13],1,Ab,2,2,solv,12,6,---,6,2,3,[12;24],no
ATD[72;35],72,yes,ATD[72;35],yes,GHAT[72;13],1,Ab,2,2,solv,6,2,antipodal,12,2,3,[6;24],no
ATD[72;36],72,yes,ATD[72;36],yes,GWG(18;2),1,Ab,2,2^16,solv,9,6,---,8,2,2,[9;36],no
ATD[72;37],72,yes,ATD[72;37],yes,GWG(36;1),1,Ab,2,2^35,solv,18,18,tight,4,1,4,[18],no
ATD[72;38],72,yes,ATD[72;38],yes,GWG(36;1),1,Ab,2,2^35,solv,36,72,---,2,1,2,[36],no
ATD[72;39],72,yes,ATD[72;39],yes,GWG(9;3),6,Ab,2,2,solv,2,1,loose,36,3,9,[2;4;8],yes
ATD[72;40],72,yes,ATD[72;40],yes,GWG(18;2),16,Ab,2,2,solv,2,1,loose,36,2,18,[2;4],yes
ATD[72;41],72,yes,ATD[72;41],yes,GWG(36;1),35,Ab,2,2,solv,2,2,tight,36,1,36,[2],yes
ATD[74;1],74,yes,ATD[74;1],yes,GHAT[74;1],1,Ab,2,2,solv,37,74,---,2,1,2,[37],no
ATD[74;2],74,yes,ATD[74;2],yes,GWG(37;1),36,Ab,2,2,solv,2,2,tight,37,1,37,[2],yes
ATD[75;1],75,yes,ATD[75;1],yes,GHAT[75;1],1,Ab,2,2,solv,3,1,loose,25,2,1,[3;75],no
ATD[75;2],75,yes,ATD[75;2],yes,GHAT[75;1],1,Ab,2,2,solv,5,1,loose,15,2,3,[5;25],no
ATD[75;3],75,yes,ATD[75;3],yes,GHAT[75;2],1,Ab,2,2,solv,5,5,tight,15,1,15,[5],no
ATD[75;4],75,yes,ATD[75;4],yes,GHAT[75;2],1,Ab,2,2,solv,15,15,tight,5,1,5,[15],no
ATD[75;5],75,yes,ATD[75;5],yes,GHAT[75;3],1,Ab,2,2,solv,25,25,tight,3,1,3,[25],no
ATD[75;6],75,yes,ATD[75;6],yes,GHAT[75;3],1,Ab,2,2,solv,3,3,tight,25,1,25,[3],no
ATD[76;1],76,yes,ATD[76;1],yes,GWG(38;1),1,Ab,2,2^37,solv,19,19,tight,4,1,4,[19],no
ATD[76;2],76,yes,ATD[76;2],yes,GWG(38;1),1,Ab,2,2^37,solv,38,76,---,2,1,2,[38],no
ATD[76;3],76,yes,ATD[76;3],yes,GWG(19;2),17,Ab,2,2,solv,2,1,loose,38,2,19,[2;4],yes
ATD[76;4],76,yes,ATD[76;4],yes,GWG(38;1),37,Ab,2,2,solv,2,2,tight,38,1,38,[2],yes
ATD[77;1],77,yes,ATD[77;1],yes,GHAT[77;1],1,Ab,2,2,solv,11,11,tight,7,1,7,[11],no
ATD[77;2],77,yes,ATD[77;2],yes,GHAT[77;1],1,Ab,2,2,solv,7,7,tight,11,1,11,[7],no
ATD[78;1],78,no,ATD[78;2],no,HAT[78;1],1,Ab,0,1,solv,13,13,tight,6,1,6,[13],no
ATD[78;2],78,no,ATD[78;1],no,HAT[78;1],1,Ab,0,1,solv,13,13,tight,6,1,6,[13],no
ATD[78;3],78,no,ATD[78;4],no,HAT[78;2],1,Ab,0,1,solv,13,13,tight,6,1,6,[13],no
ATD[78;4],78,no,ATD[78;3],no,HAT[78;2],1,Ab,0,1,solv,13,13,tight,6,1,6,[13],no
ATD[78;5],78,yes,ATD[78;5],yes,GHAT[78;1],1,Ab,2,2,solv,3,3,tight,26,1,26,[3],no
ATD[78;6],78,yes,ATD[78;6],yes,GHAT[78;1],1,Ab,2,2,solv,13,13,tight,6,1,6,[13],no
ATD[78;7],78,yes,ATD[78;7],yes,GHAT[78;1],1,Ab,2,2,solv,39,78,---,2,1,2,[39],no
ATD[78;8],78,yes,ATD[78;8],yes,GHAT[78;2],1,Ab,2,2,solv,13,13,tight,6,1,6,[13],no
ATD[78;9],78,yes,ATD[78;9],yes,GWG(39;1),38,Ab,2,2,solv,2,2,tight,39,1,39,[2],yes
ATD[80;1],80,no,ATD[80;2],no,HAT[80;1],1,Ab,0,1,solv,20,20,tight,4,1,4,[20],no
ATD[80;2],80,no,ATD[80;1],no,HAT[80;1],1,Ab,0,1,solv,20,20,tight,4,1,4,[20],no
ATD[80;3],80,no,ATD[80;4],no,HAT[80;2],1,Ab,0,1,solv,20,20,tight,4,1,4,[20],no
ATD[80;4],80,no,ATD[80;3],no,HAT[80;2],1,Ab,0,1,solv,20,20,tight,4,1,4,[20],no
ATD[80;5],80,yes,ATD[80;5],yes,GHAT[80;1],1,Ab,2,2,solv,5,5,tight,16,1,16,[5],no
ATD[80;6],80,yes,ATD[80;6],yes,GHAT[80;2],1,Ab,2,2,solv,40,80,---,2,1,2,[40],no
ATD[80;7],80,yes,ATD[80;7],yes,GHAT[80;2],1,Ab,2,2,solv,5,5,tight,16,1,16,[5],no
ATD[80;8],80,yes,ATD[80;8],yes,GHAT[80;2],1,Ab,2,2,solv,8,8,tight,10,1,10,[8],no
ATD[80;9],80,yes,ATD[80;9],yes,GHAT[80;3],1,Ab,2,2,solv,20,20,tight,4,1,4,[20],no
ATD[80;10],80,yes,ATD[80;10],yes,GHAT[80;3],1,Ab,2,2,solv,10,10,tight,8,1,8,[10],no
ATD[80;11],80,yes,ATD[80;11],yes,GHAT[80;3],1,Ab,2,2,solv,4,4,tight,20,1,20,[4],no
ATD[80;12],80,yes,ATD[80;12],yes,GHAT[80;4],1,Ab,2,2,solv,10,10,tight,8,1,8,[10],no
ATD[80;13],80,yes,ATD[80;13],yes,GHAT[80;5],1,Ab,2,2,solv,10,10,tight,8,1,8,[10],no
ATD[80;14],80,yes,ATD[80;14],yes,GHAT[80;6],1,Ab,2,2,solv,8,8,tight,10,1,10,[8],no
ATD[80;15],80,yes,ATD[80;15],yes,GHAT[80;6],1,Ab,2,2,solv,40,80,---,2,1,2,[40],no
ATD[80;16],80,yes,ATD[80;16],yes,GHAT[80;6],1,Ab,2,2,solv,10,10,tight,8,1,8,[10],no
ATD[80;17],80,yes,ATD[80;17],yes,GHAT[80;7],1,Ab,2,2,solv,10,5,---,8,2,4,[10;20],no
ATD[80;18],80,yes,ATD[80;18],yes,GHAT[80;7],1,Ab,2,2,solv,4,4,tight,20,1,20,[4],no
ATD[80;19],80,yes,ATD[80;19],yes,GHAT[80;7],1,Ab,2,2,solv,20,20,tight,4,1,4,[20],no
ATD[80;20],80,yes,ATD[80;20],yes,GHAT[80;8],1,Ab,2,2,solv,10,5,---,8,2,4,[10;20],no
ATD[80;21],80,yes,ATD[80;21],yes,GHAT[80;9],1,Ab,2,2,solv,10,5,---,8,2,4,[10;20],no
ATD[80;22],80,yes,ATD[80;22],yes,GHAT[80;10],2,Ab,2,2,solv,4,2,antipodal,20,3,5,[4;8;16],no
ATD[80;23],80,yes,ATD[80;23],yes,GHAT[80;11],2,Ab,2,2,solv,4,2,antipodal,20,3,5,[4;8;16],no
ATD[80;24],80,yes,ATD[80;24],yes,GHAT[80;12],1,Ab,2,2,solv,4,2,antipodal,20,3,5,[4;8;16],no
ATD[80;25],80,yes,ATD[80;25],yes,GWG(5;4),1,Ab,2,2,solv,5,2,antipodal,16,2,1,[5;80],no
ATD[80;26],80,yes,ATD[80;26],yes,GWG(40;1),1,Ab,2,2^39,solv,20,20,tight,4,1,4,[20],no
ATD[80;27],80,yes,ATD[80;27],yes,GWG(20;2),1,Ab,2,2^18,solv,20,20,tight,4,1,4,[20],no
ATD[80;28],80,yes,ATD[80;28],yes,GWG(20;2),1,Ab,2,2^18,solv,10,5,---,8,2,4,[10;20],no
ATD[80;29],80,yes,ATD[80;29],yes,GWG(40;1),1,Ab,2,2^39,solv,40,80,---,2,1,2,[40],no
ATD[80;30],80,yes,ATD[80;30],yes,GWG(5;4),1,Ab,2,2,solv,2,1,loose,40,4,5,[2;4;8;16],yes
ATD[80;31],80,yes,ATD[80;31],yes,GWG(10;3),7,Ab,2,2,solv,2,1,loose,40,3,10,[2;4;8],yes
ATD[80;32],80,yes,ATD[80;32],yes,GWG(20;2),18,Ab,2,2,solv,2,1,loose,40,2,20,[2;4],yes
ATD[80;33],80,yes,ATD[80;33],yes,GWG(40;1),39,Ab,2,2,solv,2,2,tight,40,1,40,[2],yes
ATD[81;1],81,no,ATD[81;2],no,HAT[81;1],1,Ab,0,1,solv,9,9,tight,9,1,9,[9],no
ATD[81;2],81,no,ATD[81;1],no,HAT[81;1],1,Ab,0,1,solv,9,9,tight,9,1,9,[9],no
ATD[81;3],81,no,ATD[81;4],no,HAT[81;2],1,Ab,0,1,solv,27,27,tight,3,1,3,[27],no
ATD[81;4],81,no,ATD[81;3],no,HAT[81;2],1,Ab,0,1,solv,27,27,tight,3,1,3,[27],no
ATD[81;5],81,yes,ATD[81;5],yes,GHAT[81;1],1,Ab,2,2,solv,3,3,tight,27,1,27,[3],no
ATD[81;6],81,yes,ATD[81;6],yes,GHAT[81;1],1,Ab,2,2,solv,27,27,tight,3,1,3,[27],no
ATD[81;7],81,yes,ATD[81;7],yes,GHAT[81;2],1,Ab,2,4,solv,9,9,tight,9,1,9,[9],no
ATD[81;8],81,yes,ATD[81;8],yes,GHAT[81;3],1,Ab,2,2,solv,3,1,loose,27,2,9,[3;9],no
ATD[81;9],81,yes,ATD[81;9],yes,GHAT[81;3],1,Ab,2,2,solv,9,3,---,9,2,3,[9;27],no
ATD[81;10],81,yes,ATD[81;10],yes,GHAT[81;4],1,Ab,2,8,solv,3,1,loose,27,2,3,[3;27],no
ATD[81;11],81,yes,ATD[81;11],yes,GHAT[81;4],3,Ab,2,2,solv,3,1,loose,27,3,3,[3;9;27],no
ATD[81;12],81,yes,ATD[81;12],yes,GHAT[81;5],1,Ab,2,2,solv,9,3,---,9,2,3,[9;27],no
ATD[81;13],81,yes,ATD[81;13],yes,GHAT[81;5],1,Ab,2,2,solv,3,1,loose,27,2,3,[3;27],no
ATD[81;14],81,yes,ATD[81;14],yes,GHAT[81;6],1,Ab,2,2,solv,3,1,loose,27,2,3,[3;27],no
ATD[81;15],81,yes,ATD[81;15],yes,GHAT[81;6],1,Ab,2,2,solv,9,3,---,9,2,3,[9;27],no
ATD[82;1],82,yes,ATD[82;1],yes,GHAT[82;1],1,Ab,2,2,solv,41,82,---,2,1,2,[41],no
ATD[82;2],82,yes,ATD[82;2],yes,GWG(41;1),40,Ab,2,2,solv,2,2,tight,41,1,41,[2],yes
ATD[84;1],84,no,ATD[84;2],no,HAT[84;1],1,Ab,0,1,solv,14,7,---,6,2,3,[14;28],no
ATD[84;2],84,no,ATD[84;1],no,HAT[84;1],1,Ab,0,1,solv,14,7,---,6,2,3,[14;28],no
ATD[84;3],84,no,ATD[84;4],no,HAT[84;2],1,Ab,0,1,solv,7,7,tight,12,1,12,[7],no
ATD[84;4],84,no,ATD[84;3],no,HAT[84;2],1,Ab,0,1,solv,7,7,tight,12,1,12,[7],no
ATD[84;5],84,no,ATD[84;6],no,HAT[84;3],1,Ab,0,1,solv,14,14,tight,6,1,6,[14],no
ATD[84;6],84,no,ATD[84;5],no,HAT[84;3],1,Ab,0,1,solv,14,14,tight,6,1,6,[14],no
ATD[84;7],84,yes,ATD[84;7],yes,GHAT[84;1],1,Ab,2,2,solv,14,7,---,6,2,3,[14;28],no
ATD[84;8],84,yes,ATD[84;8],yes,GHAT[84;1],1,Ab,2,2,solv,3,1,loose,28,2,7,[3;12],no
ATD[84;9],84,yes,ATD[84;9],yes,GHAT[84;2],1,Ab,2,2,solv,42,84,---,2,1,2,[42],no
ATD[84;10],84,yes,ATD[84;10],yes,GHAT[84;2],1,Ab,2,2,solv,7,7,tight,12,1,12,[7],no
ATD[84;11],84,yes,ATD[84;11],yes,GHAT[84;2],1,Ab,2,2,solv,6,6,tight,14,1,14,[6],no
ATD[84;12],84,yes,ATD[84;12],yes,GHAT[84;3],1,Ab,2,2,solv,14,14,tight,6,1,6,[14],no
ATD[84;13],84,yes,ATD[84;13],yes,GHAT[84;3],1,Ab,2,2,solv,3,3,tight,28,1,28,[3],no
ATD[84;14],84,yes,ATD[84;14],yes,GHAT[84;3],1,Ab,2,2,solv,42,84,---,2,1,2,[42],no
ATD[84;15],84,yes,ATD[84;15],yes,GHAT[84;4],1,Ab,2,2,solv,6,6,tight,14,1,14,[6],no
