name,|V|,gir,bip,CayTy,|A_v|,[|G_v|],solv,[|ConCyc|]
GHAT[900;11],900,8,b,Cay,4,[2;2;2],solv,[18s;20s;36s]
GHAT[900;12],900,8,b,Cay,4,[2;2;2],solv,[18s;20s;36s]
GHAT[900;13],900,6,b,Cay,4,[2;2;2],solv,[6s;12s;60s]
GHAT[900;14],900,6,b,Cay,4,[2;2;2],solv,[6s;12s;60s]
GHAT[900;15],900,4,b,Cay,4,[2;2;2],solv,[4s;36s;90s]
GHAT[900;16],900,8,b,Cay,4,[2;2;2],solv,[12s;12s;30s]
GHAT[900;17],900,8,b,Cay,8,[2;2;4],solv,[12s;20s;30s]
GHAT[900;18],900,6,b,Cay,8,[2;2;4],solv,[10s;36s;180s]
GHAT[900;19],900,8,b,n-Cay,8,[4],solv,[10s;72c;72c]
GHAT[900;20],900,6,b,Cay,8,[2;2;4],solv,[6s;100s;300s]
GHAT[900;21],900,6,b,Cay,4,[2],solv,[20c;20c;30s]
GHAT[900;22],900,8,b,Cay,4,[2;2;2],solv,[20s;20s;30s]
GHAT[900;23],900,4,b,AbCay,4,[2],solv,[4c;4c;150s]
GHAT[900;24],900,4,b,Cay,4,[2;2;2],solv,[4s;100s;150s]
GHAT[900;25],900,6,b,n-Cay,4,[2],solv,[6s;200c;200c]
GHAT[900;26],900,8,nb,Cay,4,[2;2],solv,[20s;45s;90s]
GHAT[900;27],900,8,nb,Cay,4,[2;2],solv,[18s;100s;225s]
GHAT[900;28],900,6,nb,Cay,4,[2;2],solv,[6s;75s;300s]
GHAT[900;29],900,8,nb,Cay,4,[2;2],solv,[15s;30s;60s]
GHAT[900;30],900,6,nb,Cay,4,[2;2],solv,[12s;75s;150s]
GHAT[900;31],900,4,b,AbCay,4,[2;2;2],solv,[10s;180s;180s]
GHAT[900;32],900,6,b,Cay,4,[2],solv,[10s;180c;180c]
GHAT[900;33],900,6,b,Cay,4,[2],solv,[36c;36c;50s]
GHAT[900;34],900,4,b,Circ,4,[2;2;2],solv,[36s;50s;900s]
GHAT[900;35],900,4,b,AbCay,4,[2;2;2],solv,[6s;300s;300s]
GHAT[900;36],900,6,b,Cay,4,[2;2;2],solv,[30s;60s;60s]
GHAT[900;37],900,4,b,AbCay,4,[2;2;2],solv,[30s;60s;60s]
GHAT[900;38],900,6,b,Cay,4,[2;2;2],solv,[30s;60s;60s]
GHAT[900;39],900,6,b,Cay,4,[2;2;2],solv,[12s;150s;300s]
GHAT[900;40],900,4,b,AbCay,4,[2;2;2],solv,[12s;150s;300s]
GHAT[900;41],900,4,b,Circ,4,[2;2;2],solv,[18s;100s;900s]
GHAT[900;42],900,6,b,Cay,4,[2;2;2],solv,[20s;90s;180s]
GHAT[900;43],900,4,b,AbCay,4,[2;2;2],solv,[20s;90s;180s]
GHAT[900;44],900,4,b,AbCay,4,[2;2;2],solv,[20s;90s;180s]
GHAT[900;45],900,4,b,AbCay,4,[2;2;2],solv,[36s;100s;450s]
GHAT[900;46],900,6,b,Cay,4,[2;2;2],solv,[30s;60s;60s]
GHAT[900;47],900,8,b,Cay,4,[2],solv,[30s;60c;60c]
GHAT[900;48],900,8,b,Cay,4,[2],solv,[12c;12c;150s]
GHAT[900;49],900,4,b,AbCay,4,[2;2;2],solv,[12s;150s;300s]
GHAT[900;50],900,5,nb,n-Cay,8,[4],n-solv,[5s;10s;40s]
GHAT[900;51],900,5,nb,n-Cay,4,[2],n-solv,[5s;8s;20s]
GHAT[900;52],900,6,nb,Cay,4,[2;2],n-solv,[6s;15s;60s]
GHAT[900;53],900,4,nb,Cay,4,[2;2],n-solv,[4s;15s;30s]
GHAT[900;54],900,8,b,n-Cay,4,[2],n-solv,[10s;30s;60s]
GHAT[900;55],900,6,b,n-Cay,8,[4],n-solv,[6s;30s;30s]
GHAT[900;56],900,6,nb,Cay,4,[2;2],n-solv,[6s;15s;20s]
GHAT[900;57],900,8,nb,Cay,4,[2;2],n-solv,[12s;15s;30s]
GHAT[900;58],900,6,nb,Cay,4,[2;2],n-solv,[10s;15s;30s]
GHAT[900;59],900,6,nb,Cay,4,[2;2],n-solv,[10s;15s;30s]
GHAT[900;60],900,6,nb,Cay,4,[2;2],n-solv,[6s;15s;30s]
GHAT[900;61],900,6,b,n-Cay,4,[2],n-solv,[10s;30s;30s]
GHAT[900;62],900,6,nb,Cay,4,[2;2],n-solv,[10s;15s;30s]
GHAT[900;63],900,6,nb,Cay,4,[2;2],n-solv,[6s;10s;15s]
GHAT[900;64],900,9,nb,Cay,4,[2;2],n-solv,[15s;30s;30s]
GHAT[900;65],900,4,b,n-Cay,16,[8],n-solv,[4s;10s;40s]
GHAT[900;66],900,6,b,n-Cay,32,[16],n-solv,[6s;20s;40s]
GHAT[901;1],901,4,nb,Circ,4,[2;2],solv,[34s;106s;901s]
GHAT[902;1],902,4,b,Circ,4,[2;2;2],solv,[22s;82s;902s]
GHAT[902;2],902,6,b,Cay,4,[2],solv,[44c;44c;82s]
GHAT[903;1],903,4,nb,Circ,4,[2;2],solv,[42s;86s;903s]
GHAT[903;2],903,4,nb,Circ,4,[2;2],solv,[14s;258s;903s]
GHAT[903;3],903,4,nb,Circ,4,[2;2],solv,[6s;602s;903s]
GHAT[904;1],904,6,b,Cay,4,[2],solv,[8c;8c;226s]
GHAT[904;2],904,4,b,Circ,4,[2;2;2],solv,[8s;226s;904s]
GHAT[904;3],904,4,b,AbCay,4,[2],solv,[4c;4c;452s]
GHAT[904;4],904,4,b,Circ,4,[2;2;2],solv,[8s;452s;904s]
GHAT[904;5],904,6,b,Cay,4,[2],solv,[8c;8c;452s]
GHAT[905;1],905,4,nb,Circ,4,[2;2],solv,[10s;362s;905s]
GHAT[906;1],906,4,b,Circ,4,[2;2;2],solv,[6s;302s;906s]
GHAT[909;1],909,4,nb,Circ,4,[2;2],solv,[18s;202s;909s]
GHAT[909;2],909,4,nb,AbCay,4,[2;2],solv,[6s;303s;606s]
GHAT[910;1],910,4,b,Circ,4,[2;2;2],solv,[26s;70s;910s]
GHAT[910;2],910,4,b,Circ,4,[2;2;2],solv,[14s;130s;910s]
GHAT[910;3],910,4,b,Circ,4,[2;2;2],solv,[10s;182s;910s]
GHAT[910;4],910,6,b,Cay,4,[2;2;2],solv,[70s;130s;182s]
GHAT[910;5],910,6,b,Cay,4,[2],solv,[26s;140c;140c]
GHAT[910;6],910,6,b,Cay,4,[2],solv,[10s;364c;364c]
GHAT[910;7],910,6,b,Cay,4,[2],solv,[28c;28c;130s]
GHAT[910;8],910,6,b,Cay,4,[2],solv,[28c;28c;130s]
GHAT[912;1],912,6,nb,Cay,4,[2;2],solv,[8s;57s;114s]
GHAT[912;2],912,6,nb,Cay,4,[2;2],solv,[6s;57s;152s]
GHAT[912;3],912,8,b,Cay,4,[2;2;2],solv,[12s;76s;228s]
GHAT[912;4],912,6,b,Cay,4,[2;2;2],solv,[6s;76s;228s]
GHAT[912;5],912,8,b,Cay,4,[2;2;2],solv,[12s;76s;114s]
GHAT[912;6],912,4,b,Circ,4,[2;2;2],solv,[38s;48s;912s]
GHAT[912;7],912,4,b,Circ,4,[2;2;2],solv,[6s;304s;912s]
GHAT[912;8],912,6,b,Cay,4,[2;2;2],solv,[48s;114s;304s]
GHAT[912;9],912,4,b,Circ,4,[2;2;2],solv,[16s;114s;912s]
GHAT[912;10],912,4,b,AbCay,4,[2;2;2],solv,[24s;76s;456s]
GHAT[912;11],912,4,b,AbCay,4,[2;2;2],solv,[12s;152s;456s]
GHAT[912;12],912,6,b,Cay,4,[2;2;2],solv,[24s;152s;228s]
GHAT[912;13],912,4,b,AbCay,4,[2;2;2],solv,[8s;228s;456s]
GHAT[912;14],912,4,b,Circ,4,[2;2;2],solv,[48s;76s;912s]
GHAT[912;15],912,4,b,Circ,4,[2;2;2],solv,[12s;304s;912s]
GHAT[912;16],912,6,b,Cay,4,[2;2;2],solv,[48s;228s;304s]
GHAT[912;17],912,4,b,Circ,4,[2;2;2],solv,[16s;228s;912s]
GHAT[912;18],912,4,b,AbCay,4,[2;2;2],solv,[8s;228s;456s]
GHAT[912;19],912,6,b,Cay,4,[2;2;2],solv,[12s;152s;456s]
GHAT[912;20],912,4,b,AbCay,4,[2;2;2],solv,[24s;152s;228s]
GHAT[912;21],912,6,b,Cay,4,[2;2;2],solv,[24s;76s;456s]
GHAT[912;22],912,6,b,Cay,4,[2;2;2],solv,[12s;76s;228s]
GHAT[912;23],912,6,b,Cay,4,[2;2;2],solv,[8s;114s;228s]
GHAT[912;24],912,6,b,Cay,4,[2;2;2],solv,[6s;152s;228s]
GHAT[912;25],912,6,b,Cay,4,[2;2;2],solv,[12s;114s;152s]
GHAT[912;26],912,6,b,Cay,8,[2;4],solv,[8s;114s;456s]
GHAT[912;27],912,6,b,Cay,4,[2;2;2],solv,[6s;114s;152s]
GHAT[912;28],912,6,b,Cay,8,[2;4],solv,[8s;228s;456s]
GHAT[912;29],912,6,b,Cay,4,[2;2;2],solv,[12s;152s;228s]
GHAT[913;1],913,4,nb,Circ,4,[2;2],solv,[22s;166s;913s]
GHAT[914;1],914,4,b,Circ,4,[2],solv,[4c;4c;914s]
GHAT[915;1],915,4,nb,Circ,4,[2;2],solv,[30s;122s;915s]
GHAT[915;2],915,4,nb,Circ,4,[2;2],solv,[10s;366s;915s]
GHAT[915;3],915,4,nb,Circ,4,[2;2],solv,[6s;610s;915s]
GHAT[916;1],916,4,b,AbCay,4,[2],solv,[4c;4c;458s]
GHAT[917;1],917,4,nb,Circ,4,[2;2],solv,[14s;262s;917s]
GHAT[918;1],918,6,b,Cay,8,[2;4],solv,[6s;102s;204s]
GHAT[918;2],918,6,b,Cay,4,[2],solv,[12c;12c;102s]
GHAT[918;3],918,6,b,Cay,4,[2],solv,[6s;68s;204s]
GHAT[918;4],918,6,b,Cay,8,[2;4],solv,[6s;102s;204s]
GHAT[918;5],918,8,b,Cay,4,[2],solv,[12c;12c;102s]
GHAT[918;6],918,4,b,Circ,4,[2;2;2],solv,[34s;54s;918s]
GHAT[918;7],918,4,b,AbCay,4,[2;2;2],solv,[6s;306s;306s]
GHAT[918;8],918,4,b,AbCay,4,[2;2;2],solv,[18s;102s;306s]
GHAT[918;9],918,6,b,Cay,4,[2;2;2],solv,[18s;102s;306s]
GHAT[918;10],918,6,b,Cay,4,[2;2;2],solv,[6s;102s;102s]
GHAT[918;11],918,6,b,Cay,4,[2],solv,[34s;108c;108c]
GHAT[918;12],918,6,nb,n-Cay,16,[8],n-solv,[6s;9s;51s]
GHAT[920;1],920,4,b,Circ,4,[2;2;2],solv,[40s;46s;920s]
GHAT[920;2],920,6,b,Cay,4,[2],solv,[10s;184c;184c]
GHAT[920;3],920,4,b,Circ,4,[2;2;2],solv,[10s;184s;920s]
GHAT[920;4],920,6,b,Cay,4,[2;2;2],solv,[40s;184s;230s]
GHAT[920;5],920,4,b,Circ,4,[2;2;2],solv,[8s;230s;920s]
GHAT[920;6],920,4,b,AbCay,4,[2;2;2],solv,[20s;92s;460s]
GHAT[920;7],920,6,b,Cay,4,[2],solv,[20s;92c;92c]
GHAT[920;8],920,4,b,Circ,4,[2;2;2],solv,[40s;92s;920s]
GHAT[920;9],920,6,b,Cay,4,[2],solv,[20s;184c;184c]
GHAT[920;10],920,4,b,Circ,4,[2;2;2],solv,[20s;184s;920s]
GHAT[920;11],920,6,b,Cay,4,[2;2;2],solv,[40s;184s;460s]
GHAT[920;12],920,4,b,Circ,4,[2;2;2],solv,[8s;460s;920s]
GHAT[921;1],921,4,nb,Circ,4,[2;2],solv,[6s;614s;921s]
GHAT[922;1],922,4,b,Circ,4,[2],solv,[4c;4c;922s]
GHAT[923;1],923,4,nb,Circ,4,[2;2],solv,[26s;142s;923s]
GHAT[924;1],924,8,nb,Cay,4,[2;2],solv,[42s;44s;231s]
GHAT[924;2],924,8,nb,Cay,4,[2;2],solv,[28s;66s;231s]
GHAT[924;3],924,6,nb,Cay,4,[2;2],solv,[6s;231s;308s]
GHAT[924;4],924,4,b,Circ,4,[2;2;2],solv,[22s;84s;924s]
GHAT[924;5],924,4,b,Circ,4,[2;2;2],solv,[14s;132s;924s]
GHAT[924;6],924,6,b,Cay,4,[2;2;2],solv,[84s;132s;154s]
GHAT[924;7],924,4,b,Circ,4,[2;2;2],solv,[12s;154s;924s]
GHAT[924;8],924,4,b,Circ,4,[2;2;2],solv,[6s;308s;924s]
GHAT[924;9],924,4,b,Circ,4,[2;2;2],solv,[28s;66s;924s]
GHAT[924;10],924,6,b,Cay,4,[2;2;2],solv,[66s;84s;308s]
GHAT[924;11],924,6,b,Cay,4,[2;2;2],solv,[42s;132s;308s]
GHAT[924;12],924,4,b,AbCay,4,[2;2;2],solv,[28s;132s;462s]
GHAT[924;13],924,4,b,AbCay,4,[2;2;2],solv,[12s;308s;462s]
GHAT[924;14],924,4,b,Circ,4,[2;2;2],solv,[42s;44s;924s]
GHAT[924;15],924,4,b,AbCay,4,[2;2;2],solv,[44s;84s;462s]
GHAT[924;16],924,6,b,Cay,16,[2;8],n-solv,[6s;88s;132s]
GHAT[924;17],924,6,nb,n-Cay,4,[2],n-solv,[8s;33s;77s]
GHAT[924;18],924,8,nb,n-Cay,4,[2],n-solv,[8s;44s;77s]
GHAT[924;19],924,6,nb,n-Cay,8,[4],n-solv,[6s;77s;88s]
GHAT[924;20],924,4,b,Cay,8,[4],n-solv,[4s;66s;88s]
GHAT[925;1],925,4,nb,Circ,4,[2;2],solv,[50s;74s;925s]
GHAT[925;2],925,4,nb,AbCay,4,[2;2],solv,[10s;185s;370s]
GHAT[927;1],927,4,nb,Circ,4,[2;2],solv,[18s;206s;927s]
GHAT[927;2],927,4,nb,AbCay,4,[2;2],solv,[6s;309s;618s]
GHAT[928;1],928,4,b,Circ,4,[2;2;2],solv,[32s;58s;928s]
GHAT[928;2],928,6,b,Cay,4,[2],solv,[32c;32c;58s]
GHAT[928;3],928,4,b,AbCay,4,[2;2;2],solv,[16s;116s;464s]
GHAT[928;4],928,6,b,Cay,4,[2],solv,[16c;16c;116s]
GHAT[928;5],928,4,b,Circ,4,[2;2;2],solv,[32s;116s;928s]
GHAT[928;6],928,6,b,Cay,4,[2],solv,[32c;32c;116s]
GHAT[928;7],928,4,b,AbCay,4,[2;2;2],solv,[8s;232s;232s]
GHAT[928;8],928,6,b,Cay,8,[2;2;4],solv,[8s;116s;232s]
GHAT[928;9],928,4,b,AbCay,4,[2;2;2],solv,[8s;464s;464s]
GHAT[928;10],928,4,b,AbCay,4,[2;2;2],solv,[16s;232s;464s]
GHAT[928;11],928,6,b,Cay,4,[2;2;2],solv,[16s;232s;464s]
GHAT[928;12],928,6,b,Cay,4,[2;2;2],solv,[8s;116s;232s]
GHAT[928;13],928,6,b,Cay,4,[2],solv,[8c;8c;116s]
GHAT[928;14],928,6,b,Cay,4,[2;2;2],solv,[16s;116s;464s]
GHAT[928;15],928,6,b,Cay,4,[2],solv,[16c;16c;116s]
GHAT[928;16],928,8,b,Cay,4,[2],solv,[8c;8c;232s]
GHAT[928;17],928,6,b,Cay,8,[2;2;4],solv,[8s;232s;232s]
GHAT[928;18],928,8,b,Cay,4,[2],solv,[8c;8c;232s]
GHAT[928;19],928,4,b,AbCay,4,[2],solv,[4c;4c;232s]
GHAT[928;20],928,6,b,Cay,4,[2],solv,[8c;8c;232s]
GHAT[930;1],930,4,b,Circ,4,[2;2;2],solv,[30s;62s;930s]
GHAT[930;2],930,4,b,Circ,4,[2;2;2],solv,[10s;186s;930s]
GHAT[930;3],930,6,b,Cay,4,[2;2;2],solv,[30s;186s;310s]
GHAT[930;4],930,4,b,Circ,4,[2;2;2],solv,[6s;310s;930s]
GHAT[930;5],930,6,b,Cay,4,[2],solv,[10s;372c;372c]
GHAT[930;6],930,6,nb,n-Cay,4,[2],n-solv,[10s;93s;155s]
GHAT[930;7],930,6,nb,n-Cay,8,[4],n-solv,[6s;155s;186s]
GHAT[931;1],931,4,nb,Circ,4,[2;2],solv,[38s;98s;931s]
GHAT[931;2],931,4,nb,AbCay,4,[2;2],solv,[14s;133s;266s]
GHAT[932;1],932,4,b,AbCay,4,[2],solv,[4c;4c;466s]
GHAT[933;1],933,4,nb,Circ,4,[2;2],solv,[6s;622s;933s]
GHAT[935;1],935,4,nb,Circ,4,[2;2],solv,[34s;110s;935s]
GHAT[935;2],935,4,nb,Circ,4,[2;2],solv,[22s;170s;935s]
GHAT[935;3],935,4,nb,Circ,4,[2;2],solv,[10s;374s;935s]
GHAT[936;1],936,6,b,Cay,4,[2],solv,[6s;104c;104c]
GHAT[936;2],936,8,b,Cay,4,[2],solv,[8c;8c;78s]
GHAT[936;3],936,8,b,Cay,4,[2],solv,[8c;8c;78s]
GHAT[936;4],936,6,b,Cay,8,[2;2;4],solv,[6s;104s;312s]
GHAT[936;5],936,8,b,Cay,4,[2;2;2],solv,[8s;78s;104s]
GHAT[936;6],936,6,b,Cay,4,[2],solv,[8c;8c;78s]
GHAT[936;7],936,6,b,Cay,8,[2;2;4],solv,[12s;52s;156s]
GHAT[936;8],936,4,b,Cay,4,[2;2;2],solv,[4s;52s;156s]
GHAT[936;9],936,4,b,AbCay,4,[2],solv,[4c;4c;156s]
GHAT[936;10],936,6,b,Cay,8,[2;2;4],solv,[12s;104s;312s]
GHAT[936;11],936,8,b,Cay,4,[2;2;2],solv,[8s;104s;156s]
GHAT[936;12],936,6,b,Cay,4,[2],solv,[8c;8c;156s]
GHAT[936;13],936,8,b,Cay,4,[2;2;2],solv,[18s;52s;234s]
GHAT[936;14],936,6,b,Cay,4,[2;2;2],solv,[6s;78s;156s]
GHAT[936;15],936,6,b,Cay,4,[2;2;2],solv,[6s;78s;156s]
GHAT[936;16],936,6,b,Cay,4,[2;2;2],solv,[12s;78s;78s]
GHAT[936;17],936,8,b,Cay,4,[2],solv,[36c;36c;52s]
GHAT[936;18],936,4,b,Circ,4,[2;2;2],solv,[26s;72s;936s]
GHAT[936;19],936,6,b,Cay,4,[2],solv,[26s;72c;72c]
GHAT[936;20],936,4,b,AbCay,4,[2;2;2],solv,[6s;312s;312s]
GHAT[936;21],936,6,b,Cay,4,[2;2;2],solv,[24s;78s;312s]
GHAT[936;22],936,4,b,AbCay,4,[2;2;2],solv,[24s;78s;312s]
GHAT[936;23],936,4,b,Circ,4,[2;2;2],solv,[18s;104s;936s]
GHAT[936;24],936,4,b,Circ,4,[2;2;2],solv,[8s;234s;936s]
GHAT[936;25],936,6,b,Cay,4,[2;2;2],solv,[72s;104s;234s]
GHAT[936;26],936,6,b,Cay,4,[2;2;2],solv,[24s;78s;312s]
GHAT[936;27],936,8,b,Cay,4,[2],solv,[24c;24c;78s]
GHAT[936;28],936,4,b,AbCay,4,[2;2;2],solv,[36s;52s;468s]
GHAT[936;29],936,6,b,Cay,4,[2],solv,[36c;36c;52s]
GHAT[936;30],936,4,b,AbCay,4,[2;2;2],solv,[12s;156s;156s]
GHAT[936;31],936,8,b,Cay,4,[2],solv,[12c;12c;156s]
GHAT[936;32],936,4,b,Circ,4,[2;2;2],solv,[52s;72s;936s]
GHAT[936;33],936,6,b,Cay,4,[2],solv,[52s;72c;72c]
GHAT[936;34],936,4,b,AbCay,4,[2;2;2],solv,[12s;312s;312s]
GHAT[936;35],936,6,b,Cay,4,[2;2;2],solv,[24s;156s;312s]
GHAT[936;36],936,4,b,AbCay,4,[2;2;2],solv,[24s;156s;312s]
GHAT[936;37],936,6,b,Cay,4,[2;2;2],solv,[24s;156s;312s]
GHAT[936;38],936,8,b,Cay,4,[2],solv,[24c;24c;156s]
GHAT[936;39],936,4,b,Circ,4,[2;2;2],solv,[36s;104s;936s]
GHAT[936;40],936,6,b,Cay,4,[2;2;2],solv,[72s;104s;468s]
GHAT[936;41],936,4,b,Circ,4,[2;2;2],solv,[8s;468s;936s]
GHAT[936;42],936,6,nb,Cay,4,[2;2],solv,[8s;117s;468s]
GHAT[936;43],936,6,nb,Cay,4,[2;2],solv,[8s;234s;468s]
GHAT[936;44],936,8,nb,Cay,4,[2;2],solv,[36s;104s;117s]
GHAT[936;45],936,8,nb,Cay,4,[2;2],solv,[36s;104s;234s]
GHAT[936;46],936,6,nb,Cay,4,[2;2],solv,[24s;39s;156s]
GHAT[936;47],936,6,nb,Cay,4,[2;2],solv,[24s;78s;156s]
GHAT[936;48],936,6,nb,Cay,4,[2;2],solv,[12s;39s;312s]
GHAT[936;49],936,6,nb,Cay,4,[2;2],solv,[12s;78s;312s]
GHAT[938;1],938,4,b,Circ,4,[2;2;2],solv,[14s;134s;938s]
GHAT[939;1],939,4,nb,Circ,4,[2;2],solv,[6s;626s;939s]
GHAT[940;1],940,4,b,Circ,4,[2;2;2],solv,[20s;94s;940s]
GHAT[940;2],940,6,b,Cay,4,[2],solv,[10s;188c;188c]
GHAT[940;3],940,4,b,Circ,4,[2;2;2],solv,[10s;188s;940s]
GHAT[940;4],940,4,b,AbCay,4,[2;2;2],solv,[20s;188s;470s]
GHAT[942;1],942,4,b,Circ,4,[2;2;2],solv,[6s;314s;942s]
GHAT[942;2],942,6,b,Cay,4,[2],solv,[12c;12c;314s]
GHAT[943;1],943,4,nb,Circ,4,[2;2],solv,[46s;82s;943s]
GHAT[944;1],944,4,b,Circ,4,[2;2;2],solv,[16s;118s;944s]
GHAT[944;2],944,4,b,AbCay,4,[2;2;2],solv,[8s;236s;472s]
GHAT[944;3],944,4,b,Circ,4,[2;2;2],solv,[16s;236s;944s]
GHAT[944;4],944,4,b,AbCay,4,[2;2;2],solv,[8s;236s;472s]
GHAT[945;1],945,4,nb,Circ,4,[2;2],solv,[14s;270s;945s]
GHAT[945;2],945,4,nb,Circ,4,[2;2],solv,[10s;378s;945s]
GHAT[945;3],945,4,nb,Circ,4,[2;2],solv,[54s;70s;945s]
GHAT[945;4],945,4,nb,AbCay,4,[2;2],solv,[6s;315s;630s]
GHAT[945;5],945,4,nb,AbCay,4,[2;2],solv,[42s;90s;315s]
GHAT[945;6],945,4,nb,AbCay,4,[2;2],solv,[30s;126s;315s]
GHAT[945;7],945,4,nb,AbCay,4,[2;2],solv,[18s;210s;315s]
GHAT[945;8],945,6,nb,Cay,4,[2;2],solv,[6s;105s;210s]
GHAT[945;9],945,8,nb,Cay,4,[2;2],solv,[30s;42s;105s]
GHAT[946;1],946,4,b,Circ,4,[2;2;2],solv,[22s;86s;946s]
GHAT[948;1],948,6,nb,Cay,4,[2;2],solv,[6s;237s;316s]
GHAT[948;2],948,4,b,Circ,4,[2;2;2],solv,[12s;158s;948s]
GHAT[948;3],948,4,b,Circ,4,[2;2;2],solv,[6s;316s;948s]
GHAT[948;4],948,4,b,AbCay,4,[2;2;2],solv,[12s;316s;474s]
GHAT[949;1],949,4,nb,Circ,4,[2;2],solv,[26s;146s;949s]
GHAT[950;1],950,4,b,Circ,4,[2;2;2],solv,[38s;50s;950s]
GHAT[950;2],950,4,b,AbCay,4,[2;2;2],solv,[10s;190s;190s]
GHAT[950;3],950,6,b,Cay,8,[2;4],solv,[10s;76s;190s]
GHAT[950;4],950,6,b,Cay,4,[2],solv,[10s;380c;380c]
GHAT[950;5],950,6,b,Cay,4,[2],solv,[50s;76c;76c]
GHAT[951;1],951,4,nb,Circ,4,[2;2],solv,[6s;634s;951s]
GHAT[952;1],952,6,b,Cay,4,[2],solv,[34s;56c;56c]
GHAT[952;2],952,4,b,Circ,4,[2;2;2],solv,[34s;56s;952s]
GHAT[952;3],952,4,b,Circ,4,[2;2;2],solv,[14s;136s;952s]
GHAT[952;4],952,4,b,Circ,4,[2;2;2],solv,[8s;238s;952s]
GHAT[952;5],952,6,b,Cay,4,[2;2;2],solv,[56s;136s;238s]
GHAT[952;6],952,4,b,AbCay,4,[2;2;2],solv,[28s;68s;476s]
GHAT[952;7],952,6,b,Cay,4,[2],solv,[28c;28c;68s]
GHAT[952;8],952,4,b,Circ,4,[2;2;2],solv,[56s;68s;952s]
GHAT[952;9],952,6,b,Cay,4,[2],solv,[56c;56c;68s]
GHAT[952;10],952,4,b,Circ,4,[2;2;2],solv,[28s;136s;952s]
GHAT[952;11],952,6,b,Cay,4,[2;2;2],solv,[56s;136s;476s]
GHAT[952;12],952,4,b,Circ,4,[2;2;2],solv,[8s;476s;952s]
GHAT[954;1],954,6,b,Cay,8,[2;4],solv,[6s;212s;318s]
GHAT[954;2],954,4,b,AbCay,4,[2],solv,[4c;4c;318s]
GHAT[954;3],954,4,b,Circ,4,[2;2;2],solv,[18s;106s;954s]
GHAT[954;4],954,4,b,AbCay,4,[2;2;2],solv,[6s;318s;318s]
GHAT[954;5],954,6,b,Cay,4,[2],solv,[36c;36c;106s]
GHAT[955;1],955,4,nb,Circ,4,[2;2],solv,[10s;382s;955s]
GHAT[957;1],957,4,nb,Circ,4,[2;2],solv,[58s;66s;957s]
GHAT[957;2],957,4,nb,Circ,4,[2;2],solv,[22s;174s;957s]
GHAT[957;3],957,4,nb,Circ,4,[2;2],solv,[6s;638s;957s]
GHAT[959;1],959,4,nb,Circ,4,[2;2],solv,[14s;274s;959s]
GHAT[960;1],960,8,nb,Cay,4,[2;2],solv,[12s;15s;20s]
GHAT[960;2],960,6,b,Cay,24,[2],n-solv,[6s;10s;24s]
GHAT[960;3],960,8,b,Cay,4,[2;2;2],solv,[10s;12s;60s]
GHAT[960;4],960,8,b,Cay,4,[2;2;2],solv,[12s;20s;60s]
GHAT[960;5],960,8,b,Cay,4,[2;2;2],solv,[12s;20s;30s]
GHAT[960;6],960,8,b,Cay,16,[2;2;8],solv,[8s;30s;60s]
GHAT[960;7],960,6,nb,Cay,4,[2;2],solv,[15s;16s;30s]
GHAT[960;8],960,6,nb,Cay,4,[2;2],solv,[6s;15s;80s]
GHAT[960;9],960,8,b,Cay,4,[2;2;2],solv,[12s;20s;60s]
GHAT[960;10],960,8,b,Cay,4,[2],solv,[12c;12c;20s]
GHAT[960;11],960,6,b,Cay,4,[2;2;2],solv,[8s;60s;60s]
GHAT[960;12],960,8,b,Cay,4,[2;2;2],solv,[12s;40s;60s]
GHAT[960;13],960,8,b,Cay,4,[2;2;2],solv,[12s;40s;60s]
GHAT[960;14],960,6,b,Cay,4,[2],solv,[8s;60c;60c]
GHAT[960;15],960,6,b,Cay,4,[2],solv,[12c;12c;40s]
GHAT[960;16],960,8,b,Cay,4,[2],solv,[12c;12c;40s]
GHAT[960;17],960,6,b,Cay,4,[2;2;2],solv,[6s;40s;60s]
GHAT[960;18],960,8,b,Cay,4,[2;2;2],solv,[12s;30s;40s]
GHAT[960;19],960,6,b,Cay,4,[2;2;2],solv,[6s;20s;60s]
GHAT[960;20],960,8,b,Cay,4,[2;2;2],solv,[12s;20s;30s]
GHAT[960;21],960,6,b,Cay,4,[2;2;2],solv,[6s;40s;60s]
GHAT[960;22],960,8,b,Cay,4,[2;2;2],solv,[8s;30s;60s]
GHAT[960;23],960,8,b,Cay,4,[2;2;2],solv,[12s;30s;40s]
GHAT[960;24],960,8,b,Cay,4,[2;2;2],solv,[20s;48s;240s]
GHAT[960;25],960,6,b,Cay,4,[2],solv,[20s;48c;48c]
GHAT[960;26],960,6,b,Cay,4,[2;2;2],solv,[6s;80s;240s]
GHAT[960;27],960,8,b,Cay,4,[2;2;2],solv,[16s;30s;240s]
GHAT[960;28],960,8,b,Cay,4,[2;2;2],solv,[30s;48s;80s]
GHAT[960;29],960,8,b,Cay,4,[2;2;2],solv,[20s;24s;120s]
GHAT[960;30],960,8,b,Cay,4,[2],solv,[20s;24c;24c]
GHAT[960;31],960,8,b,Cay,4,[2;2;2],solv,[12s;40s;120s]
GHAT[960;32],960,8,b,Cay,16,[2;2;8],solv,[8s;60s;120s]
GHAT[960;33],960,8,b,Cay,4,[2;2;2],solv,[24s;40s;60s]
