name,|V|,gir,bip,CayTy,|G_v|,solv,rad,AtNo,AtTy,AltExp,AltPer,AltSeq,CCa,CCb,MetaCircTy
HAT[768;83],768,8,b,Cay,2,solv,4,1,loose,3,6,[4;32;128],12,24,{}
HAT[768;84],768,6,b,Cay,2,solv,8,2,antipodal,3,6,[8;32;128],6,48,{}
HAT[768;85],768,10,b,Cay,2,solv,8,2,antipodal,3,6,[8;32;128],12,48,{}
HAT[768;86],768,6,b,Cay,2,solv,12,2,antipodal,2,2,[12;384],6,8,{}
HAT[768;87],768,6,b,Cay,2,solv,12,2,antipodal,2,2,[12;384],6,8,{}
HAT[768;88],768,8,b,Cay,2,solv,12,2,antipodal,2,2,[12;384],8,12,{}
HAT[768;89],768,8,b,Cay,2,solv,12,2,antipodal,2,2,[12;384],8,12,{}
HAT[768;90],768,6,b,Cay,2,solv,24,4,---,2,2,[24;384],6,16,{}
HAT[768;91],768,6,b,Cay,2,solv,24,4,---,2,2,[24;384],6,16,{}
HAT[768;92],768,8,b,Cay,2,solv,24,4,---,2,2,[24;384],12,16,{}
HAT[768;93],768,8,b,Cay,2,solv,24,4,---,2,2,[24;384],12,16,{}
HAT[768;94],768,8,b,Cay,2,solv,4,1,loose,3,6,[4;32;128],12,24,{}
HAT[768;95],768,8,b,Cay,2,solv,4,1,loose,3,6,[4;32;128],12,24,{}
HAT[768;96],768,8,b,Cay,2,solv,12,2,antipodal,2,2,[12;384],8,12,{}
HAT[768;97],768,8,b,Cay,2,solv,12,2,antipodal,2,2,[12;384],8,12,{}
HAT[768;98],768,8,b,Cay,2,solv,12,2,antipodal,2,2,[12;384],8,12,{}
HAT[768;99],768,8,b,Cay,2,solv,12,2,antipodal,2,2,[12;384],8,12,{}
HAT[768;100],768,3,nb,Cay,2,solv,8,1,loose,2,3,[8;256],3,24,{}
HAT[768;101],768,6,nb,Cay,2,solv,8,1,loose,2,3,[8;256],6,24,{}
HAT[768;102],768,10,nb,Cay,2,solv,8,1,loose,2,3,[8;256],12,24,{}
HAT[768;103],768,9,nb,Cay,2,solv,8,1,loose,2,3,[8;256],12,24,{}
HAT[768;104],768,8,b,Cay,2,solv,16,16,tight,1,48,[16],48,96,{2;4}
HAT[768;105],768,8,b,Cay,2,solv,48,48,tight,1,16,[48],32,48,{2;4}
HAT[768;106],768,8,b,Cay,2,solv,48,48,tight,1,16,[48],16,96,{2;4}
HAT[768;107],768,8,b,Cay,2,solv,16,16,tight,1,48,[16],48,96,{2;4}
HAT[768;108],768,8,b,Cay,2,solv,48,48,tight,1,16,[48],16,96,{2;4}
HAT[768;109],768,8,b,Cay,2,solv,48,48,tight,1,16,[48],32,48,{2;4}
HAT[768;110],768,8,b,Cay,2,solv,32,32,tight,1,24,[32],24,192,{1;2;3;4}
HAT[768;111],768,8,b,Cay,2,solv,96,96,tight,1,8,[96],24,64,{2;4}
HAT[768;112],768,8,b,Cay,2,solv,96,96,tight,1,8,[96],8,192,{1;2;3;4}
HAT[768;113],768,8,b,Cay,2,solv,32,32,tight,1,24,[32],48,192,{1;2;3;4}
HAT[768;114],768,8,b,Cay,2,solv,96,96,tight,1,8,[96],48,64,{2;4}
HAT[768;115],768,8,b,Cay,2,solv,96,96,tight,1,8,[96],16,192,{1;2;3;4}
HAT[768;116],768,8,b,Cay,2,solv,16,8,---,2,24,[16;32],48,96,{1;3;4}
HAT[768;117],768,8,b,Cay,2,solv,48,24,---,2,8,[48;96],32,48,{4}
HAT[768;118],768,8,b,Cay,2,solv,48,24,---,2,8,[48;96],16,96,{1;3;4}
HAT[768;119],768,8,b,Cay,2,solv,4,1,loose,3,24,[4;16;32],24,48,{}
HAT[768;120],768,8,b,Cay,2,solv,12,3,---,3,8,[12;48;96],16,24,{}
HAT[768;121],768,8,b,Cay,2,solv,12,3,---,3,8,[12;48;96],8,48,{}
HAT[768;122],768,8,b,Cay,2,solv,4,1,loose,3,24,[4;16;32],24,48,{}
HAT[768;123],768,8,b,Cay,2,solv,12,3,---,3,8,[12;48;96],8,48,{}
HAT[768;124],768,8,b,Cay,2,solv,12,3,---,3,8,[12;48;96],16,24,{}
HAT[768;125],768,8,b,Cay,2,solv,4,1,loose,3,24,[4;16;32],24,48,{}
HAT[768;126],768,8,b,Cay,2,solv,12,3,---,3,8,[12;48;96],16,24,{}
HAT[768;127],768,8,b,Cay,2,solv,12,3,---,3,8,[12;48;96],8,48,{}
HAT[768;128],768,8,b,Cay,2,solv,4,1,loose,3,24,[4;16;32],24,48,{}
HAT[768;129],768,8,b,Cay,2,solv,12,3,---,3,8,[12;48;96],8,48,{}
HAT[768;130],768,8,b,Cay,2,solv,12,3,---,3,8,[12;48;96],16,24,{}
HAT[768;131],768,8,b,Cay,2,solv,12,3,---,3,8,[12;48;96],8,24,{}
HAT[768;132],768,8,b,Cay,2,solv,12,3,---,3,8,[12;48;96],16,48,{}
HAT[768;133],768,8,b,Cay,4,solv,4,1,loose,3,24,[4;16;32],24,48,{}
HAT[768;134],768,8,b,Cay,2,solv,12,3,---,3,8,[12;48;96],8,24,{}
HAT[768;135],768,8,b,Cay,2,solv,12,3,---,3,8,[12;48;96],16,48,{}
HAT[768;136],768,8,b,Cay,2,solv,24,6,---,2,8,[24;96],8,24,{}
HAT[768;137],768,8,b,Cay,2,solv,24,6,---,2,8,[24;96],16,48,{}
HAT[768;138],768,8,b,Cay,2,solv,24,3,---,2,4,[24;192],32,96,{4}
HAT[768;139],768,8,b,Cay,2,solv,4,1,loose,3,12,[4;32;64],24,48,{}
HAT[768;140],768,8,b,Cay,2,solv,12,3,---,3,4,[12;96;192],8,48,{}
HAT[768;141],768,8,b,Cay,2,solv,12,3,---,3,4,[12;96;192],16,24,{}
HAT[768;142],768,8,b,Cay,2,solv,8,4,---,3,12,[8;32;64],48,48,{}
HAT[768;143],768,8,b,Cay,2,solv,24,12,---,3,4,[24;96;192],16,48,{}
HAT[768;144],768,8,b,Cay,2,solv,24,12,---,3,4,[24;96;192],16,48,{}
HAT[768;145],768,8,b,Cay,2,solv,12,1,loose,2,4,[12;192],16,48,{}
HAT[768;146],768,6,b,Cay,2,solv,4,1,loose,5,6,[4;16;32;64;128],6,24,{}
HAT[768;147],768,8,b,Cay,2,solv,4,1,loose,5,6,[4;16;32;64;128],12,24,{}
HAT[768;148],768,6,b,Cay,2,solv,4,1,loose,5,6,[4;16;32;64;128],6,12,{}
HAT[768;149],768,8,b,Cay,2,solv,4,1,loose,5,6,[4;16;32;64;128],12,12,{}
HAT[768;150],768,6,b,Cay,2,solv,8,2,antipodal,3,6,[8;64;128],6,24,{}
HAT[768;151],768,8,b,Cay,2,solv,8,2,antipodal,3,6,[8;64;128],12,24,{}
HAT[768;152],768,6,b,Cay,2,solv,8,2,antipodal,3,6,[8;64;128],6,12,{}
HAT[768;153],768,10,b,Cay,2,solv,8,2,antipodal,3,6,[8;64;128],12,12,{}
HAT[768;154],768,8,b,Cay,2,solv,6,1,loose,2,2,[6;384],8,12,{}
HAT[768;155],768,6,b,Cay,2,solv,6,1,loose,2,2,[6;384],6,8,{}
HAT[768;156],768,8,b,Cay,2,solv,12,2,antipodal,2,2,[12;384],8,12,{}
HAT[768;157],768,6,b,Cay,2,solv,12,2,antipodal,2,2,[12;384],6,8,{}
HAT[768;158],768,6,b,Cay,2,solv,12,2,antipodal,2,2,[12;384],6,16,{}
HAT[768;159],768,8,b,Cay,2,solv,12,2,antipodal,2,2,[12;384],12,16,{}
HAT[768;160],768,6,b,Cay,2,solv,6,1,loose,2,2,[6;384],6,16,{}
HAT[768;161],768,8,b,Cay,2,solv,6,1,loose,2,2,[6;384],12,16,{}
HAT[768;162],768,4,b,Cay,2,solv,24,4,---,2,2,[24;384],4,6,{}
HAT[768;163],768,4,b,Cay,2,solv,24,4,---,2,2,[24;384],4,12,{}
HAT[768;164],768,6,b,Cay,2,solv,24,4,---,2,2,[24;384],6,8,{}
HAT[768;165],768,8,b,Cay,2,solv,24,4,---,2,2,[24;384],8,12,{}
HAT[768;166],768,4,b,Cay,2,solv,6,1,loose,3,4,[6;48;192],4,12,{}
HAT[768;167],768,8,b,Cay,2,solv,6,1,loose,3,4,[6;48;192],8,24,{}
HAT[768;168],768,8,b,Cay,2,solv,6,1,loose,3,4,[6;48;192],8,12,{}
HAT[768;169],768,4,b,Cay,2,solv,6,1,loose,3,4,[6;48;192],4,24,{}
HAT[768;170],768,4,b,Cay,2,solv,6,1,loose,3,2,[6;96;384],4,12,{}
HAT[768;171],768,4,b,Cay,2,solv,12,4,---,3,2,[12;96;384],4,24,{}
HAT[768;172],768,8,b,Cay,2,solv,6,1,loose,3,2,[6;96;384],8,12,{}
HAT[768;173],768,8,b,Cay,2,solv,12,4,---,3,2,[12;96;384],8,24,{}
HAT[768;174],768,6,b,Cay,2,solv,6,1,loose,3,2,[6;48;384],6,8,{}
HAT[768;175],768,8,b,Cay,2,solv,6,1,loose,3,2,[6;48;384],8,12,{}
HAT[768;176],768,8,b,Cay,2,solv,6,1,loose,3,2,[6;48;384],8,12,{}
HAT[768;177],768,6,b,Cay,2,solv,6,1,loose,3,2,[6;48;384],6,8,{}
HAT[768;178],768,8,b,Cay,2,solv,6,1,loose,3,2,[6;48;384],8,12,{}
HAT[768;179],768,8,b,Cay,2,solv,6,1,loose,3,2,[6;48;384],8,12,{}
HAT[768;180],768,6,b,Cay,2,solv,3,1,loose,3,2,[3;24;384],8,12,{}
HAT[768;181],768,8,b,Cay,2,solv,6,2,antipodal,3,2,[6;48;384],8,12,{}
HAT[768;182],768,6,b,Cay,2,solv,6,1,loose,3,2,[6;96;384],6,8,{}
HAT[768;183],768,8,b,Cay,2,solv,6,1,loose,3,2,[6;96;384],8,12,{}
HAT[768;184],768,8,b,Cay,2,solv,6,1,loose,3,2,[6;96;384],8,12,{}
HAT[768;185],768,8,b,Cay,2,solv,6,1,loose,3,2,[6;96;384],8,12,{}
HAT[770;1],770,6,b,Cay,2,solv,11,11,tight,1,70,[11],70,70,{2}
HAT[770;2],770,6,b,Cay,2,solv,11,11,tight,1,70,[11],70,70,{2}
HAT[770;3],770,8,b,Cay,2,solv,77,77,tight,1,10,[77],10,70,{2;4}
HAT[770;4],770,8,b,Cay,2,solv,77,77,tight,1,10,[77],10,70,{2;4}
HAT[770;5],770,8,b,Cay,2,solv,77,77,tight,1,10,[77],10,70,{2;4}
HAT[770;6],770,8,b,Cay,2,solv,77,77,tight,1,10,[77],10,70,{2;4}
HAT[772;1],772,8,b,n-Cay,2,solv,193,193,tight,1,4,[193],8,8,{2}
HAT[774;1],774,6,b,Cay,2,solv,43,43,tight,1,18,[43],18,18,{2}
HAT[774;2],774,6,b,Cay,2,solv,129,129,tight,1,6,[129],6,6,{2}
HAT[774;3],774,6,b,Cay,2,solv,129,129,tight,1,6,[129],6,6,{2}
HAT[775;1],775,6,nb,Cay,2,solv,31,31,tight,1,25,[31],25,50,{2}
HAT[775;2],775,8,nb,Cay,2,solv,31,31,tight,1,25,[31],25,50,{2}
HAT[775;3],775,5,nb,Cay,2,solv,155,155,tight,1,5,[155],5,10,{2}
HAT[775;4],775,5,nb,Cay,2,solv,155,155,tight,1,5,[155],5,10,{2}
HAT[776;1],776,8,b,Cay,2,solv,97,97,tight,1,8,[97],8,8,{2}
HAT[776;2],776,8,b,n-Cay,2,solv,97,97,tight,1,8,[97],16,16,{2}
HAT[776;3],776,8,b,n-Cay,2,solv,97,97,tight,1,8,[97],16,16,{2}
HAT[777;1],777,6,nb,Cay,2,solv,37,37,tight,1,21,[37],21,42,{2}
HAT[777;2],777,6,nb,Cay,2,solv,7,7,tight,1,111,[7],111,222,{2}
HAT[777;3],777,6,nb,Cay,2,solv,259,259,tight,1,3,[259],6,111,{2;4}
HAT[777;4],777,3,nb,Cay,2,solv,259,259,tight,1,3,[259],3,6,{2}
HAT[777;5],777,3,nb,Cay,2,solv,259,259,tight,1,3,[259],3,6,{2}
HAT[777;6],777,6,nb,Cay,2,solv,259,259,tight,1,3,[259],6,21,{2;4}
HAT[780;1],780,6,nb,Cay,2,solv,26,13,---,2,15,[26;52],15,30,{}
HAT[780;2],780,6,nb,Cay,2,solv,130,65,---,2,3,[130;260],6,15,{}
HAT[780;3],780,6,b,Cay,2,solv,13,13,tight,1,60,[13],60,60,{2}
HAT[780;4],780,6,b,Cay,2,solv,13,13,tight,1,60,[13],60,60,{2}
HAT[780;5],780,8,b,Cay,2,solv,65,65,tight,1,12,[65],12,156,{2;4}
HAT[780;6],780,6,b,Cay,2,solv,65,65,tight,1,12,[65],12,12,{2}
HAT[780;7],780,8,b,Cay,2,solv,65,65,tight,1,12,[65],12,12,{2}
HAT[780;8],780,8,b,Cay,2,solv,65,65,tight,1,12,[65],12,12,{2}
HAT[780;9],780,8,b,Cay,2,solv,65,65,tight,1,12,[65],12,12,{2}
HAT[780;10],780,8,b,Cay,2,solv,65,65,tight,1,12,[65],12,60,{2;4}
HAT[780;11],780,8,b,Cay,2,solv,65,65,tight,1,12,[65],12,60,{2;4}
HAT[780;12],780,8,b,Cay,2,solv,65,65,tight,1,12,[65],12,60,{2;4}
HAT[780;13],780,8,b,Cay,2,solv,65,65,tight,1,12,[65],12,60,{2;4}
HAT[780;14],780,8,b,Cay,2,solv,65,65,tight,1,12,[65],12,60,{2;4}
HAT[780;15],780,8,b,Cay,2,solv,39,39,tight,1,20,[39],20,60,{2;4}
HAT[780;16],780,6,b,Cay,2,solv,15,15,tight,1,52,[15],52,156,{2;4}
HAT[780;17],780,4,b,Cay,2,solv,195,195,tight,1,4,[195],4,156,{2;4}
HAT[780;18],780,8,b,Cay,2,solv,195,195,tight,1,4,[195],12,52,{2;4}
HAT[780;19],780,4,b,Cay,2,solv,195,195,tight,1,4,[195],4,12,{2;4}
HAT[780;20],780,4,b,Cay,2,solv,195,195,tight,1,4,[195],4,12,{2;4}
HAT[780;21],780,4,b,Cay,2,solv,195,195,tight,1,4,[195],4,60,{2;4}
HAT[780;22],780,8,b,Cay,2,solv,195,195,tight,1,4,[195],12,20,{2;4}
HAT[780;23],780,8,b,Cay,2,solv,26,26,tight,1,30,[26],30,60,{2;4}
HAT[780;24],780,8,b,Cay,2,solv,26,26,tight,1,30,[26],30,60,{2;4}
HAT[780;25],780,8,b,Cay,2,solv,130,130,tight,1,6,[130],12,30,{2;4}
HAT[780;26],780,8,b,Cay,2,solv,130,130,tight,1,6,[130],12,30,{2;4}
HAT[780;27],780,6,b,Cay,2,solv,130,130,tight,1,6,[130],6,60,{2;4}
HAT[780;28],780,6,b,Cay,2,solv,130,130,tight,1,6,[130],6,60,{2;4}
HAT[783;1],783,6,nb,Cay,2,solv,9,9,tight,1,87,[9],174,261,{1;2;4}
HAT[783;2],783,6,nb,Cay,2,solv,261,261,tight,1,3,[261],6,261,{1;2;4}
HAT[784;1],784,4,b,Cay,2,solv,8,1,loose,2,2,[8;392],4,16,{}
HAT[784;2],784,4,b,Cay,2,solv,8,1,loose,2,2,[8;392],4,16,{}
HAT[784;3],784,8,b,Cay,2,solv,14,7,---,3,14,[14;28;56],14,14,{}
HAT[791;1],791,7,nb,Cay,2,solv,113,113,tight,1,7,[113],7,14,{2}
HAT[791;2],791,7,nb,Cay,2,solv,113,113,tight,1,7,[113],7,14,{2}
HAT[791;3],791,7,nb,Cay,2,solv,113,113,tight,1,7,[113],7,14,{2}
HAT[792;1],792,8,b,Cay,2,solv,33,11,---,2,8,[33;99],8,88,{}
HAT[792;2],792,8,b,Cay,2,solv,4,1,loose,2,22,[4;36],44,88,{}
HAT[792;3],792,8,b,Cay,2,solv,44,11,---,2,2,[44;396],8,44,{}
HAT[792;4],792,4,b,Cay,2,solv,44,11,---,2,2,[44;396],4,88,{}
HAT[798;1],798,6,b,Cay,2,solv,19,19,tight,1,42,[19],42,42,{2}
HAT[798;2],798,6,b,Cay,2,solv,7,7,tight,1,114,[7],114,114,{2}
HAT[798;3],798,6,b,Cay,2,solv,133,133,tight,1,6,[133],6,114,{2;4}
HAT[798;4],798,6,b,Cay,2,solv,133,133,tight,1,6,[133],6,6,{2}
HAT[798;5],798,6,b,Cay,2,solv,133,133,tight,1,6,[133],6,6,{2}
HAT[798;6],798,6,b,Cay,2,solv,133,133,tight,1,6,[133],6,6,{2}
HAT[798;7],798,6,b,Cay,2,solv,133,133,tight,1,6,[133],6,6,{2}
HAT[798;8],798,6,b,Cay,2,solv,133,133,tight,1,6,[133],6,42,{2;4}
HAT[798;9],798,6,b,Cay,2,solv,133,133,tight,1,6,[133],6,42,{2;4}
HAT[800;1],800,8,b,Cay,2,solv,20,4,---,2,8,[20;100],8,8,{}
HAT[800;2],800,8,b,Cay,2,solv,4,1,loose,2,8,[4;100],8,40,{}
HAT[800;3],800,8,b,Cay,2,solv,4,1,loose,2,8,[4;100],8,8,{}
HAT[800;4],800,8,b,Cay,2,solv,4,2,antipodal,3,8,[4;20;100],8,8,{}
HAT[800;5],800,8,b,Cay,2,solv,20,4,---,2,8,[20;100],16,16,{}
HAT[800;6],800,8,b,Cay,2,solv,4,2,antipodal,3,8,[4;20;100],16,16,{}
HAT[800;7],800,4,b,Cay,2,solv,4,1,loose,2,4,[4;200],4,8,{}
HAT[800;8],800,8,b,Cay,2,solv,4,1,loose,2,4,[4;200],8,20,{}
HAT[800;9],800,8,b,Cay,2,solv,4,1,loose,2,4,[4;200],8,40,{}
HAT[800;10],800,8,b,Cay,2,solv,4,1,loose,2,4,[4;200],8,8,{}
HAT[800;11],800,8,b,n-Cay,2,solv,5,1,loose,2,10,[5;80],20,40,{}
HAT[800;12],800,4,b,n-Cay,2,solv,25,5,---,2,2,[25;400],4,8,{}
HAT[800;13],800,4,b,n-Cay,2,solv,5,1,loose,2,2,[5;400],4,8,{}
HAT[800;14],800,8,b,Cay,2,solv,5,1,loose,2,32,[5;25],32,160,{4}
HAT[800;15],800,8,b,Cay,2,solv,10,2,antipodal,2,16,[10;50],16,80,{4}
HAT[800;16],800,8,b,Cay,2,solv,10,2,antipodal,2,16,[10;50],32,160,{4}
HAT[800;17],800,8,b,Cay,2,solv,20,20,tight,1,40,[20],40,40,{2;4}
HAT[800;18],800,8,b,Cay,2,solv,20,4,---,2,8,[20;100],8,40,{4}
HAT[800;19],800,8,b,Cay,2,solv,20,4,---,2,8,[20;100],8,40,{4}
HAT[800;20],800,8,b,Cay,2,solv,100,100,tight,1,8,[100],8,8,{2;4}
HAT[800;21],800,8,b,Cay,2,solv,20,20,tight,1,40,[20],80,80,{2;4}
HAT[800;22],800,8,b,Cay,2,solv,20,4,---,2,8,[20;100],16,80,{4}
HAT[800;23],800,8,b,Cay,2,solv,20,4,---,2,8,[20;100],16,80,{4}
HAT[800;24],800,8,b,Cay,2,solv,100,100,tight,1,8,[100],16,16,{2;4}
HAT[800;25],800,8,b,Cay,2,solv,10,1,loose,2,8,[10;100],8,40,{}
HAT[800;26],800,8,b,Cay,2,solv,10,1,loose,2,8,[10;100],16,80,{4}
HAT[800;27],800,8,b,Cay,2,solv,40,40,tight,1,20,[40],20,80,{2}
HAT[800;28],800,4,b,Cay,2,solv,40,8,---,2,4,[40;200],4,80,{4}
HAT[800;29],800,8,b,Cay,2,solv,40,8,---,2,4,[40;200],16,20,{4}
HAT[800;30],800,4,b,Cay,2,solv,200,200,tight,1,4,[200],4,16,{2}
HAT[800;31],800,8,b,Cay,2,solv,40,40,tight,1,20,[40],40,80,{2}
HAT[800;32],800,8,b,Cay,2,solv,40,8,---,2,4,[40;200],8,80,{4}
HAT[800;33],800,8,b,Cay,2,solv,40,8,---,2,4,[40;200],16,40,{4}
HAT[800;34],800,8,b,Cay,2,solv,200,200,tight,1,4,[200],8,16,{2}
HAT[800;35],800,8,b,Cay,2,solv,20,10,---,2,20,[20;40],20,40,{}
HAT[800;36],800,4,b,Cay,2,solv,20,2,antipodal,2,4,[20;200],4,40,{}
HAT[800;37],800,8,b,Cay,2,solv,20,2,antipodal,2,4,[20;200],8,20,{}
HAT[800;38],800,4,b,Cay,2,solv,100,50,---,2,4,[100;200],4,8,{}
HAT[800;39],800,8,b,Cay,2,solv,20,2,antipodal,2,4,[20;200],8,40,{}
HAT[800;40],800,8,b,Cay,2,solv,40,40,tight,1,20,[40],20,80,{2}
HAT[800;41],800,4,b,Cay,2,solv,40,8,---,2,4,[40;200],4,80,{4}
HAT[800;42],800,8,b,Cay,2,solv,40,8,---,2,4,[40;200],16,20,{4}
HAT[800;43],800,4,b,Cay,2,solv,200,200,tight,1,4,[200],4,16,{2}
HAT[800;44],800,8,b,Cay,2,solv,40,40,tight,1,20,[40],40,80,{2}
HAT[800;45],800,8,b,Cay,2,solv,40,8,---,2,4,[40;200],8,80,{4}
HAT[800;46],800,8,b,Cay,2,solv,40,8,---,2,4,[40;200],16,40,{4}
HAT[800;47],800,8,b,Cay,2,solv,200,200,tight,1,4,[200],8,16,{2}
HAT[800;48],800,8,b,Cay,2,solv,20,2,antipodal,2,4,[20;200],8,40,{}
HAT[800;49],800,8,b,Cay,2,solv,10,5,---,3,20,[10;20;40],20,40,{}
HAT[800;50],800,4,b,Cay,2,solv,10,1,loose,3,4,[10;100;200],4,40,{}
HAT[800;51],800,8,b,Cay,2,solv,10,1,loose,3,4,[10;100;200],8,20,{}
HAT[800;52],800,4,b,Cay,2,solv,50,25,---,3,4,[50;100;200],4,8,{}
HAT[800;53],800,4,b,Cay,2,solv,20,2,antipodal,2,4,[20;200],4,20,{}
HAT[800;54],800,8,b,Cay,2,solv,20,2,antipodal,2,4,[20;200],8,40,{}
HAT[804;1],804,3,nb,Cay,2,solv,134,67,---,2,3,[134;268],3,6,{}
HAT[804;2],804,6,b,Cay,2,solv,67,67,tight,1,12,[67],12,12,{2}
HAT[804;3],804,6,b,Cay,2,solv,134,134,tight,1,6,[134],6,12,{2;4}
HAT[804;4],804,6,b,Cay,2,solv,134,134,tight,1,6,[134],6,12,{2;4}
HAT[810;1],810,4,b,n-Cay,2,solv,5,1,loose,2,2,[5;405],4,12,{}
HAT[810;2],810,8,b,n-Cay,2,solv,15,5,---,2,6,[15;135],36,36,{}
HAT[810;3],810,6,b,Cay,2,solv,9,9,tight,1,90,[9],90,90,{2;4}
HAT[810;4],810,8,b,Cay,2,solv,45,45,tight,1,18,[45],18,90,{2;4}
HAT[810;5],810,8,b,Cay,2,solv,45,45,tight,1,18,[45],18,90,{2;4}
HAT[810;6],810,8,b,Cay,2,solv,27,27,tight,1,30,[27],30,270,{1;2;3;4}
HAT[810;7],810,8,b,Cay,2,solv,135,135,tight,1,6,[135],30,54,{2;3;4}
HAT[810;8],810,6,b,Cay,2,solv,135,135,tight,1,6,[135],6,270,{1;2;3;4}
HAT[810;9],810,8,b,Cay,2,solv,9,3,---,2,30,[9;27],30,90,{}
HAT[810;10],810,6,b,Cay,2,solv,45,15,---,2,6,[45;135],6,90,{}
HAT[810;11],810,8,b,Cay,2,solv,45,15,---,2,6,[45;135],18,30,{}
HAT[812;1],812,6,b,Cay,2,solv,29,29,tight,1,28,[29],28,28,{2}
HAT[812;2],812,8,b,Cay,2,solv,29,29,tight,1,28,[29],28,28,{2}
HAT[812;3],812,8,b,Cay,2,solv,29,29,tight,1,28,[29],28,28,{2}
HAT[812;4],812,8,b,Cay,2,solv,29,29,tight,1,28,[29],28,28,{2}
HAT[812;5],812,8,b,Cay,2,solv,29,29,tight,1,28,[29],28,28,{2}
HAT[812;6],812,6,b,Cay,2,solv,29,29,tight,1,28,[29],28,28,{2}
HAT[812;7],812,4,b,Cay,2,solv,203,203,tight,1,4,[203],4,28,{2;4}
HAT[812;8],812,8,b,Cay,2,solv,58,58,tight,1,14,[58],14,28,{2;4}
HAT[812;9],812,8,b,Cay,2,solv,58,58,tight,1,14,[58],14,28,{2;4}
HAT[812;10],812,8,b,Cay,2,solv,58,58,tight,1,14,[58],14,28,{2;4}
HAT[812;11],812,8,b,Cay,2,solv,58,58,tight,1,14,[58],14,28,{2;4}
HAT[812;12],812,8,b,Cay,2,solv,58,58,tight,1,14,[58],14,28,{2;4}
HAT[812;13],812,8,b,Cay,2,solv,58,58,tight,1,14,[58],14,28,{2;4}
HAT[813;1],813,3,nb,Cay,2,solv,271,271,tight,1,3,[271],3,6,{2}
HAT[816;1],816,4,b,Cay,2,solv,51,17,---,2,4,[51;204],4,12,{}
HAT[816;2],816,8,b,n-Cay,2,solv,34,17,---,2,12,[34;68],24,24,{}
HAT[816;3],816,8,b,Cay,2,solv,17,17,tight,1,48,[17],48,48,{2}
HAT[816;4],816,8,b,Cay,2,solv,17,17,tight,1,48,[17],48,48,{2}
HAT[816;5],816,6,b,Cay,2,solv,17,17,tight,1,48,[17],48,48,{2}
HAT[816;6],816,8,b,Cay,2,solv,51,51,tight,1,16,[51],16,48,{2;4}
HAT[816;7],816,8,b,Cay,2,solv,51,51,tight,1,16,[51],16,48,{2;4}
HAT[816;8],816,8,b,Cay,2,solv,51,51,tight,1,16,[51],16,48,{2;4}
HAT[816;9],816,8,b,Cay,2,solv,51,51,tight,1,16,[51],16,48,{2;4}
HAT[816;10],816,8,b,Cay,2,solv,51,51,tight,1,16,[51],16,48,{2;4}
HAT[816;11],816,8,b,Cay,2,solv,51,51,tight,1,16,[51],16,48,{2;4}
HAT[816;12],816,6,b,Cay,2,solv,51,51,tight,1,16,[51],16,48,{2;4}
HAT[816;13],816,8,b,Cay,2,solv,34,34,tight,1,24,[34],24,24,{2}
HAT[816;14],816,8,b,Cay,2,solv,102,102,tight,1,8,[102],8,24,{2;4}
HAT[816;15],816,8,b,Cay,2,solv,102,102,tight,1,8,[102],8,24,{2;4}
HAT[816;16],816,8,b,Cay,2,solv,102,102,tight,1,8,[102],8,24,{2;4}
HAT[816;17],816,8,b,Cay,2,solv,34,34,tight,1,24,[34],48,48,{2;4}
HAT[816;18],816,8,b,Cay,2,solv,102,102,tight,1,8,[102],16,48,{2;4}
HAT[816;19],816,8,b,Cay,2,solv,102,102,tight,1,8,[102],16,48,{2;4}
HAT[816;20],816,8,b,Cay,2,solv,102,102,tight,1,8,[102],16,48,{2;4}
HAT[816;21],816,8,b,Cay,2,solv,68,68,tight,1,12,[68],12,24,{2}
HAT[816;22],816,4,b,Cay,2,solv,204,204,tight,1,4,[204],4,24,{2;4}
HAT[816;23],816,8,b,Cay,2,solv,204,204,tight,1,4,[204],8,12,{2;4}
HAT[816;24],816,8,b,Cay,2,solv,68,68,tight,1,12,[68],12,24,{2}
HAT[816;25],816,8,b,Cay,2,solv,204,204,tight,1,4,[204],8,12,{2;4}
HAT[816;26],816,4,b,Cay,2,solv,204,204,tight,1,4,[204],4,24,{2;4}
HAT[816;27],816,4,b,Cay,2,solv,102,51,---,2,4,[102;204],4,12,{}
HAT[816;28],816,8,b,Cay,2,solv,102,51,---,2,4,[102;204],8,24,{}
HAT[819;1],819,6,nb,Cay,2,solv,13,13,tight,1,63,[13],63,126,{2}
HAT[819;2],819,6,nb,Cay,2,solv,7,7,tight,1,117,[7],117,234,{2}
HAT[819;3],819,8,nb,Cay,2,solv,91,91,tight,1,9,[91],18,117,{2;4}
HAT[819;4],819,6,nb,Cay,2,solv,91,91,tight,1,9,[91],9,18,{2}
HAT[819;5],819,6,nb,Cay,2,solv,91,91,tight,1,9,[91],9,18,{2}
HAT[819;6],819,8,nb,Cay,2,solv,91,91,tight,1,9,[91],18,63,{2;4}
HAT[819;7],819,6,nb,Cay,2,solv,39,39,tight,1,21,[39],21,42,{2}
HAT[819;8],819,6,nb,Cay,2,solv,21,21,tight,1,39,[21],39,78,{2}
HAT[819;9],819,6,nb,Cay,2,solv,273,273,tight,1,3,[273],6,39,{2;4}
HAT[819;10],819,3,nb,Cay,2,solv,273,273,tight,1,3,[273],3,6,{2}
HAT[819;11],819,3,nb,Cay,2,solv,273,273,tight,1,3,[273],3,6,{2}
